GEOID,YYYYMM,deaths
19193,201103,12
20091,201103,18
20173,201103,25
20177,201103,15
20209,201103,13
21067,201103,10
21093,201103,10
21111,201103,47
22017,201103,17
22033,201103,13
22051,201103,20
22103,201103,11
23005,201103,11
23019,201103,11
23031,201103,17
24003,201103,15
24005,201103,38
24013,201103,14
24031,201103,18
24033,201103,10
24043,201103,13
24045,201103,12
24510,201103,21
25001,201103,17
25005,201103,29
25009,201103,35
25013,201103,21
25017,201103,56
25021,201103,27
25023,201103,20
25025,201103,14
25027,201103,40
26021,201103,11
26025,201103,13
26049,201103,22
26065,201103,14
26077,201103,12
26081,201103,17
26099,201103,36
26115,201103,15
26121,201103,13
26125,201103,55
26145,201103,17
26147,201103,14
26161,201103,14
26163,201103,91
27053,201103,46
27123,201103,20
29047,201103,14
29071,201103,14
29077,201103,14
29095,201103,34
29099,201103,14
29165,201103,10
29183,201103,12
29189,201103,40
30111,201103,10
31055,201103,29
32003,201103,93
32031,201103,25
33011,201103,35
33015,201103,10
34001,201103,10
34003,201103,21
34005,201103,26
34007,201103,19
34011,201103,12
34013,201103,17
34015,201103,12
34017,201103,15
34021,201103,18
34023,201103,28
34025,201103,25
34027,201103,17
34029,201103,27
34031,201103,11
34039,201103,21
35001,201103,36
35013,201103,15
35045,201103,11
35049,201103,10
36001,201103,16
36005,201103,29
36007,201103,14
36013,201103,13
36015,201103,13
36027,201103,16
36029,201103,40
36047,201103,45
36055,201103,29
36059,201103,29
36061,201103,29
36063,201103,13
36065,201103,11
36067,201103,25
36069,201103,11
36071,201103,11
36081,201103,32
36083,201103,12
36085,201103,16
36087,201103,10
36091,201103,10
36103,201103,60
36111,201103,10
36119,201103,28
37025,201103,13
37051,201103,12
37067,201103,15
37071,201103,10
37081,201103,20
37097,201103,13
37119,201103,19
37159,201103,12
37183,201103,21
39007,201103,13
39017,201103,29
39023,201103,12
39025,201103,10
39035,201103,65
39049,201103,50
39061,201103,45
39085,201103,12
39089,201103,15
39093,201103,24
39095,201103,47
39099,201103,13
39113,201103,25
39151,201103,22
39153,201103,37
39155,201103,17
40101,201103,11
40109,201103,45
40143,201103,38
41005,201103,22
41019,201103,10
41029,201103,25
41039,201103,21
41043,201103,10
41047,201103,12
41051,201103,27
41067,201103,14
42003,201103,76
42007,201103,14
42011,201103,14
42017,201103,32
42019,201103,14
42029,201103,16
42033,201103,11
42045,201103,27
42049,201103,24
42051,201103,12
42055,201103,13
42069,201103,13
42071,201103,25
42075,201103,11
42077,201103,25
42079,201103,18
42085,201103,10
42091,201103,39
42101,201103,58
42125,201103,19
42129,201103,28
42133,201103,18
44007,201103,36
45007,201103,10
45019,201103,17
45041,201103,12
45045,201103,19
45051,201103,20
45063,201103,12
45077,201103,11
45083,201103,19
45091,201103,18
46099,201103,13
47009,201103,10
47037,201103,32
47059,201103,10
47065,201103,21
47093,201103,27
47157,201103,27
47163,201103,10
48027,201103,13
48029,201103,46
48039,201103,11
48085,201103,15
48113,201103,71
48121,201103,15
48135,201103,12
48141,201103,23
48181,201103,12
48187,201103,12
48201,201103,82
48215,201103,18
48245,201103,13
48303,201103,14
48329,201103,11
48339,201103,18
48355,201103,13
48375,201103,11
48381,201103,12
48423,201103,11
48439,201103,73
48453,201103,23
48491,201103,11
49035,201103,32
51041,201103,12
51059,201103,24
51700,201103,10
51710,201103,10
51760,201103,15
53011,201103,18
53033,201103,80
53035,201103,12
53053,201103,38
53061,201103,24
53063,201103,37
53067,201103,19
53077,201103,17
54039,201103,18
54081,201103,12
54107,201103,10
55025,201103,19
55079,201103,26
55133,201103,16
55139,201103,10
01055,201104,12
01073,201104,22
01089,201104,19
01095,201104,12
01097,201104,25
01101,201104,10
01125,201104,10
04007,201104,10
04013,201104,165
04015,201104,12
04019,201104,45
04021,201104,17
04025,201104,17
04027,201104,11
05007,201104,11
05119,201104,10
05131,201104,11
06001,201104,35
06007,201104,12
06013,201104,22
06019,201104,26
06023,201104,11
06029,201104,35
06037,201104,295
06041,201104,10
06059,201104,95
06061,201104,18
06065,201104,73
06067,201104,54
06071,201104,71
06073,201104,79
06075,201104,17
06077,201104,27
06081,201104,12
06085,201104,39
06089,201104,20
06097,201104,24
06099,201104,21
06107,201104,10
06111,201104,21
08001,201104,22
08005,201104,24
08031,201104,21
08041,201104,23
08059,201104,19
08077,201104,12
08101,201104,19
08123,201104,11
09001,201104,22
09003,201104,38
09009,201104,20
09011,201104,18
10001,201104,11
10003,201104,28
10005,201104,10
11001,201104,15
12005,201104,16
12009,201104,33
12011,201104,64
12015,201104,12
12017,201104,23
12021,201104,13
12031,201104,31
12033,201104,16
12055,201104,10
12057,201104,34
12069,201104,15
12071,201104,31
12081,201104,14
12083,201104,19
12085,201104,11
12086,201104,64
12091,201104,18
12095,201104,31
12099,201104,52
12101,201104,47
12103,201104,57
12105,201104,34
12109,201104,11
12111,201104,23
12113,201104,14
12115,201104,20
12127,201104,39
13051,201104,10
13067,201104,20
13121,201104,21
13135,201104,14
13245,201104,11
15003,201104,22
16001,201104,21
16055,201104,10
17031,201104,146
17043,201104,24
17089,201104,14
17097,201104,20
17099,201104,10
17163,201104,11
17183,201104,12
17197,201104,25
17201,201104,12
18003,201104,20
18035,201104,11
18081,201104,14
18089,201104,23
18091,201104,10
18097,201104,49
18141,201104,19
18163,201104,11
18167,201104,11
19013,201104,15
19113,201104,11
19153,201104,15
20091,201104,15
20173,201104,26
20177,201104,12
21111,201104,38
22017,201104,10
22033,201104,10
22051,201104,20
23005,201104,14
23031,201104,10
24003,201104,15
24005,201104,31
24021,201104,10
24031,201104,14
24033,201104,13
24510,201104,23
25001,201104,14
25005,201104,13
25009,201104,20
25013,201104,21
25017,201104,45
25021,201104,26
25023,201104,21
25025,201104,21
25027,201104,26
26049,201104,30
26055,201104,10
26065,201104,13
26075,201104,13
26077,201104,15
26081,201104,20
26099,201104,38
26121,201104,14
26125,201104,58
26145,201104,16
26147,201104,12
26161,201104,11
26163,201104,73
27037,201104,13
27053,201104,26
27123,201104,26
27137,201104,18
28033,201104,12
28047,201104,10
29077,201104,13
29095,201104,29
29183,201104,10
29189,201104,42
29510,201104,14
31055,201104,27
31109,201104,16
32003,201104,78
32031,201104,19
33007,201104,10
33011,201104,14
33015,201104,10
33017,201104,11
34001,201104,12
34003,201104,29
34005,201104,12
34013,201104,16
34017,201104,21
34023,201104,24
34025,201104,18
34027,201104,11
34029,201104,42
34031,201104,19
34035,201104,12
34039,201104,18
35001,201104,35
36001,201104,20
36005,201104,27
36007,201104,12
36013,201104,15
36029,201104,39
36047,201104,37
36055,201104,18
36059,201104,40
36061,201104,25
36063,201104,11
36067,201104,21
36071,201104,15
36075,201104,11
36081,201104,39
36085,201104,15
36089,201104,11
36091,201104,10
36093,201104,11
36103,201104,45
36119,201104,26
37021,201104,16
37035,201104,13
37067,201104,16
37071,201104,15
37081,201104,20
37119,201104,17
37151,201104,11
37183,201104,15
39017,201104,30
39023,201104,11
39025,201104,12
39035,201104,64
39049,201104,39
39061,201104,46
39085,201104,16
39093,201104,24
39095,201104,23
39099,201104,20
39103,201104,11
39113,201104,27
39151,201104,24
39153,201104,25
39155,201104,18
39165,201104,12
40027,201104,15
40109,201104,36
40143,201104,26
41005,201104,17
41017,201104,11
41029,201104,16
41033,201104,10
41039,201104,19
41047,201104,13
41051,201104,18
41067,201104,12
42003,201104,77
42007,201104,10
42011,201104,11
42017,201104,16
42019,201104,14
42041,201104,12
42045,201104,28
42049,201104,17
42051,201104,11
42069,201104,15
42071,201104,27
42077,201104,11
42079,201104,12
42089,201104,10
42091,201104,25
42095,201104,14
42101,201104,55
42107,201104,10
42125,201104,10
42129,201104,17
42133,201104,20
44003,201104,10
44007,201104,28
45019,201104,17
45045,201104,16
45051,201104,12
45079,201104,13
45083,201104,13
47009,201104,11
47037,201104,25
47065,201104,15
47093,201104,15
47125,201104,11
47157,201104,30
47163,201104,11
47179,201104,13
48029,201104,51
48039,201104,14
48061,201104,12
48085,201104,12
48113,201104,61
48121,201104,15
48141,201104,13
48157,201104,10
48167,201104,16
48201,201104,66
48215,201104,14
48245,201104,11
48303,201104,17
48339,201104,20
48423,201104,11
48439,201104,42
48453,201104,12
48485,201104,11
49035,201104,24
49057,201104,11
51059,201104,18
51087,201104,10
51810,201104,20
53005,201104,12
53011,201104,11
53033,201104,47
53035,201104,12
53053,201104,35
53061,201104,21
53063,201104,25
53067,201104,18
54039,201104,12
55025,201104,13
55079,201104,38
55133,201104,11
01073,201105,29
01089,201105,13
01097,201105,16
01125,201105,15
04013,201105,137
04015,201105,17
04019,201105,40
04021,201105,13
04025,201105,18
05007,201105,11
05051,201105,13
05119,201105,17
06001,201105,34
06013,201105,44
06017,201105,12
06019,201105,28
06029,201105,34
06037,201105,247
06039,201105,10
06053,201105,11
06059,201105,72
06061,201105,16
06065,201105,75
06067,201105,56
06071,201105,66
06073,201105,82
06075,201105,20
06077,201105,24
06079,201105,18
06081,201105,30
06083,201105,14
06085,201105,36
06089,201105,15
06095,201105,16
06097,201105,14
06099,201105,19
06107,201105,20
06111,201105,21
06113,201105,11
08001,201105,23
08005,201105,23
08013,201105,10
08031,201105,24
08041,201105,17
08059,201105,31
08077,201105,10
08101,201105,15
08123,201105,12
09001,201105,21
09003,201105,39
09007,201105,14
09009,201105,30
10003,201105,21
10005,201105,12
11001,201105,16
12001,201105,12
12009,201105,47
12011,201105,60
12015,201105,20
12017,201105,24
12019,201105,16
12021,201105,13
12031,201105,34
12033,201105,20
12053,201105,15
12057,201105,42
12061,201105,10
12069,201105,16
12071,201105,32
12081,201105,18
12083,201105,25
12086,201105,86
12091,201105,11
12095,201105,35
12097,201105,11
12099,201105,58
12101,201105,37
12103,201105,54
12105,201105,27
12111,201105,16
12115,201105,32
12117,201105,17
12127,201105,29
13057,201105,11
13067,201105,11
13121,201105,19
13135,201105,21
13139,201105,10
13255,201105,10
15003,201105,15
16001,201105,12
17031,201105,150
17043,201105,29
17089,201105,14
17097,201105,16
17111,201105,11
17119,201105,13
17143,201105,11
17163,201105,15
17183,201105,10
17197,201105,14
17201,201105,13
18003,201105,22
18019,201105,10
18081,201105,15
18089,201105,23
18095,201105,12
18097,201105,39
18141,201105,15
18167,201105,11
19153,201105,20
19163,201105,12
20091,201105,21
20173,201105,25
21111,201105,51
21117,201105,11
22017,201105,17
22051,201105,10
22103,201105,11
23005,201105,11
23019,201105,10
24003,201105,16
24005,201105,28
24031,201105,21
24033,201105,14
24510,201105,16
25001,201105,11
25005,201105,30
25009,201105,31
25013,201105,12
25017,201105,52
25021,201105,24
25023,201105,32
25025,201105,15
25027,201105,31
26049,201105,34
26075,201105,10
26077,201105,13
26081,201105,25
26099,201105,51
26125,201105,52
26145,201105,14
26147,201105,11
26163,201105,72
27037,201105,11
27053,201105,22
27123,201105,23
27137,201105,19
28047,201105,11
29077,201105,18
29095,201105,30
29099,201105,10
29183,201105,12
29189,201105,37
29510,201105,13
31055,201105,29
31109,201105,13
32003,201105,72
32031,201105,22
33011,201105,14
33017,201105,10
34001,201105,18
34003,201105,25
34005,201105,16
34007,201105,14
34013,201105,25
34015,201105,15
34017,201105,16
34023,201105,18
34025,201105,25
34027,201105,10
34029,201105,30
34031,201105,13
34039,201105,13
35001,201105,26
36005,201105,32
36013,201105,13
36029,201105,45
36047,201105,47
36055,201105,21
36059,201105,41
36061,201105,35
36065,201105,12
36067,201105,20
36081,201105,35
36085,201105,12
36103,201105,60
36111,201105,11
36119,201105,20
37001,201105,11
37021,201105,15
37035,201105,10
37067,201105,21
37071,201105,13
37081,201105,13
37089,201105,10
37097,201105,10
37119,201105,14
37151,201105,14
37161,201105,11
37183,201105,13
39017,201105,19
39023,201105,12
39035,201105,74
39043,201105,10
39049,201105,61
39061,201105,34
39085,201105,12
39093,201105,16
39095,201105,21
39099,201105,21
39113,201105,37
39151,201105,18
39153,201105,33
39155,201105,11
40027,201105,15
40101,201105,10
40109,201105,26
40121,201105,11
40143,201105,28
41029,201105,19
41033,201105,12
41039,201105,20
41051,201105,29
41067,201105,15
42003,201105,54
42011,201105,19
42017,201105,28
42021,201105,11
42029,201105,15
42041,201105,11
42045,201105,31
42049,201105,16
42051,201105,12
42069,201105,11
42071,201105,24
42077,201105,17
42079,201105,12
42081,201105,13
42091,201105,25
42095,201105,17
42097,201105,12
42101,201105,53
42107,201105,11
42129,201105,21
42133,201105,20
44003,201105,12
44007,201105,21
45007,201105,13
45019,201105,11
45077,201105,10
45083,201105,12
47037,201105,26
47065,201105,16
47093,201105,22
47157,201105,33
48029,201105,40
48085,201105,16
48113,201105,63
48121,201105,10
48135,201105,12
48141,201105,18
48157,201105,10
48181,201105,12
48187,201105,11
48201,201105,77
48213,201105,10
48215,201105,10
48251,201105,10
48303,201105,12
48329,201105,10
48339,201105,14
48355,201105,12
48375,201105,10
48439,201105,50
48453,201105,16
49035,201105,24
51059,201105,18
51087,201105,12
51680,201105,10
51700,201105,10
51710,201105,14
53005,201105,13
53011,201105,20
53033,201105,57
53053,201105,34
53061,201105,28
53063,201105,32
53067,201105,12
54011,201105,11
55021,201105,10
55025,201105,14
55079,201105,45
55101,201105,10
55133,201105,16
01073,201106,22
01089,201106,12
01097,201106,15
04013,201106,124
04015,201106,18
04019,201106,30
04025,201106,18
05119,201106,10
06001,201106,39
06013,201106,37
06019,201106,22
06029,201106,34
06037,201106,221
06059,201106,63
06061,201106,10
06065,201106,86
06067,201106,37
06071,201106,78
06073,201106,84
06075,201106,19
06077,201106,25
06079,201106,13
06081,201106,21
06083,201106,10
06085,201106,25
06089,201106,11
06095,201106,15
06097,201106,18
06099,201106,22
06107,201106,19
06111,201106,29
06113,201106,12
08001,201106,18
08005,201106,16
08031,201106,21
08041,201106,19
08059,201106,19
08069,201106,14
08077,201106,14
08101,201106,10
08123,201106,12
09001,201106,25
09003,201106,20
09005,201106,11
09009,201106,23
10003,201106,21
11001,201106,14
12009,201106,39
12011,201106,45
12015,201106,12
12017,201106,21
12021,201106,16
12031,201106,37
12033,201106,11
12053,201106,12
12057,201106,39
12069,201106,19
12071,201106,27
12081,201106,24
12083,201106,25
12085,201106,12
12086,201106,57
12095,201106,28
12099,201106,59
12101,201106,31
12103,201106,43
12105,201106,39
12111,201106,11
12115,201106,25
12117,201106,21
12127,201106,36
13067,201106,16
13089,201106,11
13121,201106,24
13135,201106,15
15003,201106,17
16001,201106,17
16027,201106,10
17031,201106,126
17043,201106,26
17097,201106,15
17111,201106,11
17143,201106,14
17163,201106,11
17197,201106,12
17201,201106,13
18003,201106,15
18035,201106,13
18081,201106,15
18089,201106,11
18091,201106,10
18095,201106,12
18097,201106,34
18141,201106,13
19153,201106,15
19155,201106,10
19163,201106,11
20091,201106,15
20173,201106,33
20177,201106,12
21067,201106,10
21111,201106,31
22017,201106,18
22051,201106,12
22071,201106,10
23005,201106,12
23011,201106,11
23031,201106,11
24003,201106,18
24005,201106,32
24031,201106,10
24033,201106,12
24510,201106,19
25001,201106,15
25005,201106,22
25009,201106,16
25013,201106,20
25017,201106,43
25021,201106,21
25023,201106,18
25025,201106,18
25027,201106,34
26049,201106,25
26075,201106,11
26077,201106,12
26081,201106,18
26099,201106,43
26115,201106,10
26125,201106,51
26145,201106,11
26147,201106,12
26163,201106,73
27053,201106,25
27123,201106,20
27137,201106,14
28047,201106,12
29077,201106,12
29095,201106,27
29099,201106,12
29183,201106,14
29189,201106,44
31055,201106,21
31109,201106,12
32003,201106,73
32031,201106,19
33011,201106,13
33015,201106,11
34003,201106,15
34007,201106,19
34009,201106,10
34013,201106,12
34017,201106,12
34023,201106,21
34025,201106,27
34027,201106,12
34029,201106,23
34031,201106,12
34039,201106,21
35001,201106,24
36001,201106,12
36005,201106,18
36029,201106,28
36047,201106,42
36055,201106,20
36059,201106,29
36061,201106,37
36065,201106,10
36067,201106,19
36071,201106,17
36081,201106,40
36085,201106,11
36103,201106,56
36111,201106,10
36119,201106,24
37021,201106,11
37025,201106,11
37051,201106,10
37057,201106,16
37067,201106,19
37087,201106,11
37119,201106,19
37183,201106,16
39017,201106,15
39025,201106,11
39035,201106,66
39045,201106,10
39049,201106,34
39061,201106,25
39089,201106,10
39093,201106,17
39095,201106,24
39099,201106,17
39103,201106,10
39113,201106,29
39139,201106,15
39151,201106,23
39153,201106,26
39155,201106,10
39165,201106,10
40027,201106,12
40109,201106,43
40143,201106,36
41019,201106,12
41029,201106,11
41039,201106,10
41051,201106,26
41067,201106,10
42003,201106,50
42011,201106,22
42017,201106,24
42019,201106,12
42021,201106,11
42029,201106,12
42045,201106,27
42049,201106,13
42071,201106,20
42075,201106,10
42077,201106,17
42079,201106,15
42091,201106,23
42097,201106,13
42101,201106,61
42107,201106,11
42129,201106,28
42133,201106,11
44007,201106,23
45007,201106,13
45019,201106,18
45045,201106,13
45051,201106,18
45083,201106,11
47037,201106,21
47065,201106,17
47093,201106,18
47157,201106,32
47163,201106,10
